Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,abnormality_type
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0005,4,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0009,8,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0010,9,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0011,10,underdeveloped
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0013,12,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0019,19,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0022,21,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0025,23,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0026,25,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0027,26,underdeveloped
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0030,29,underdeveloped
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0034,31,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0035,33,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0037,35,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0038,36,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0043,40,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0045,42,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0045,43,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0045,44,underdeveloped
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0045,45,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0045,46,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0048,49,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0049,50,hatched
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0052,53,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0054,55,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0055,56,degraded_stomach
Gastrula,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,gast_exp1_b1-0059,61,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0002,1,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0003,2,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0004,3,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0005,4,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0006,5,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0007,6,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0008,7,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0009,8,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0010,9,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0011,10,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0012,11,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0013,12,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0014,13,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0015,14,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0015,15,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0016,16,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0017,17,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0018,18,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0019,19,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0020,20,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0021,21,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0022,22,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0023,23,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0026,26,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0027,27,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0028,28,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0029,29,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0030,30,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0032,32,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0033,33,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0034,34,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0035,35,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0038,38,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0039,39,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0040,40,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0041,41,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0042,42,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0043,43,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0046,44,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0047,45,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0048,46,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0049,47,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0051,49,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0052,50,underdeveloped
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0053,51,degraded_stomach
Gastrula,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,gast_exp1_b2-0054,52,underdeveloped
Gastrula,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,gast_exp1_b5-0004,4,degraded_stomach
Gastrula,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,gast_exp1_b5-0021,22,underdeveloped
Gastrula,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,gast_exp1_b5-0021,24,degraded_stomach
Gastrula,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,gast_exp1_b5-0037,43,degraded_stomach
Gastrula,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,gast_exp1_b5-0041,48,hatched
Gastrula,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,gast_exp1_b5-0048,56,underdeveloped
Gastrula,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,gast_exp1_b5-0066,77,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0002,1,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0003,2,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0004,3,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0005,4,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0006,5,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0007,6,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0008,7,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0010,9,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0011,10,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0012,11,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0013,12,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0014,13,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0015,14,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0016,15,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0017,16,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0018,17,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0019,18,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0020,19,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0022,21,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0023,22,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0024,23,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0025,24,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0026,25,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0026,26,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0028,28,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0029,29,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0030,30,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0031,31,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0032,32,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0033,33,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0033,34,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0034,35,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0036,36,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0038,37,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0039,38,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0040,39,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0041,40,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0042,41,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0043,42,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0044,43,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0045,44,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0046,45,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0047,46,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0048,47,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0049,48,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0049,49,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0050,50,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0051,51,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0052,52,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0052,53,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0053,54,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0054,55,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0055,56,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0056,57,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0057,58,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0058,59,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0059,60,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0060,61,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0061,62,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0062,63,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0062,64,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0063,65,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0064,66,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0065,67,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0066,68,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0067,69,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0068,70,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0069,71,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0070,72,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0071,73,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0072,74,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0073,75,hatched
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0074,77,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0075,78,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0076,79,underdeveloped
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0077,80,degraded_stomach
Gastrula,Exp1,B4,Exp1_B4,Trp,P2,NP,Nonurban,gast_exp1_b4-0078,81,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0002,1,degraded_stomach
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0007,6,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0009,9,degraded_stomach
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0012,12,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0014,14,underdeveloped
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0016,16,degraded_stomach
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0016,17,degraded_stomach
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0017,18,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0022,22,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0025,25,exogastrula
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0032,32,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0036,37,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0046,49,hatched
Gastrula,Exp1,B8,Exp1_B8,Twp,P1,C,Nonurban,gast_exp1_b8-0049,53,exogastrula
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0002,1,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0003,2,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0004,3,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0005,4,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0006,5,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0007,6,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0008,7,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0009,8,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0010,9,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0011,10,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0012,11,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0016,13,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0017,14,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0017,15,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0018,16,degraded_stomach
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0018,17,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0019,18,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0020,19,degraded_stomach
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0021,20,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0023,21,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0024,22,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0025,23,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0026,24,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0027,25,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0028,26,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0029,27,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0030,28,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0031,29,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0032,30,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0032,31,hatched
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0033,32,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0034,33,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0035,34,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0036,35,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0037,36,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0038,37,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0039,38,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0040,39,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0041,40,hatched
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0041,41,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0042,42,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0043,43,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0044,44,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0045,45,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0045,46,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0046,47,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0047,48,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0048,49,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0050,50,degraded_stomach
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0051,51,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0052,52,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0053,53,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0054,54,degraded_stomach
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0055,55,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0056,56,underdeveloped
Gastrula,Exp1,B7,Exp1_B7,Trp,P3,NP,Nonurban,gast_exp1_b7-0057,57,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0002,1,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0003,2,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0004,3,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0005,4,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0006,5,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0007,6,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0008,7,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0009,8,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0010,9,underdeveloped
Gastrula,Exp1,B10,Exp1_B10,Twp,P2,NP,Nonurban,gast_exp1_b10-0011,10,hatched
