Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,abnormality_type
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,Urban,blast_exp2_b19-0076,94,packed
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,Urban,blast_exp2_b19-0078,96,packed
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,Urban,blast_exp2_b19-0079,97,packed
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,Urban,blast_exp2_b19-0080,98,packed
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,Urban,blast_exp2_b19-0081,99,packed
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,Urban,blast_exp2_b19-0083,101,packed
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,Urban,blast_exp2_b19-0086,106,packed
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,Nonurban,blast_exp2_b20-0004,3,underdeveloped
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,Nonurban,blast_exp2_b20-0031,33,packed
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,Nonurban,blast_exp2_b20-0035,44,packed
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,Nonurban,blast_exp2_b20-0056,73,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0007,7,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0014,14,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0016,16,underdeveloped
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0020,21,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0027,28,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0034,35,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0045,49,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0060,65,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0068,74,packed
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,Urban,blast_exp2_b21-0084,94,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0003,2,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0004,3,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0012,12,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0018,18,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0022,22,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0050,50,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0054,55,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0064,68,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0066,70,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0072,76,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0075,81,packed
Blastula,Exp2,B23,Exp2_B23,Wh,P6,C,Urban,blast_exp2_b23-0079,85,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0003,2,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0005,4,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0011,10,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0013,12,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0019,19,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0025,25,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0031,31,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0039,40,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0048,49,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0053,54,packed
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0057,58,underdeveloped
Blastula,Exp2,B24,Exp2_B24,Trp,P5,NP,Nonurban,blast_exp2_b24-0063,64,packed
Blastula,Exp2,B25,Exp2_B25,Cab,P5,NP,Urban,blast_exp2_b25-0013,16,packed
Blastula,Exp2,B25,Exp2_B25,Cab,P5,NP,Urban,blast_exp2_b25-0016,20,packed
Blastula,Exp2,B25,Exp2_B25,Cab,P5,NP,Urban,blast_exp2_b25-0027,35,packed
Blastula,Exp2,B25,Exp2_B25,Cab,P5,NP,Urban,blast_exp2_b25-0030,39,packed
Blastula,Exp2,B25,Exp2_B25,Cab,P5,NP,Urban,blast_exp2_b25-0040,49,packed
Blastula,Exp2,B25,Exp2_B25,Cab,P5,NP,Urban,blast_exp2_b25-0057,67,underdeveloped
Blastula,Exp2,B25,Exp2_B25,Cab,P5,NP,Urban,blast_exp2_b25-0070,80,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0010,11,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0013,14,underdeveloped
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0015,17,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0017,20,underdeveloped
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0041,50,underdeveloped
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0056,67,underdeveloped
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0057,68,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0058,70,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0067,82,underdeveloped
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0075,93,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0077,95,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0077,96,packed
Blastula,Exp2,B26,Exp2_B26,Twp,P6,C,Nonurban,blast_exp2_b26-0080,99,underdeveloped
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0004,3,underdeveloped
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0015,15,underdeveloped
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0019,19,packed
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0026,27,packed
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0031,32,underdeveloped
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0037,37,packed
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0042,47,packed
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0046,52,packed
Blastula,Exp2,B27,Exp2_B27,Cab,P7,NP,Urban,blast_exp2_b27-0055,62,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0002,1,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0003,2,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0004,3,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0006,5,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0010,9,underdeveloped
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0014,13,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0022,21,underdeveloped
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0027,27,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0028,28,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0031,31,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0036,36,underdeveloped
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0045,45,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0048,48,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0052,53,underdeveloped
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0055,56,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0062,61,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0067,65,packed
Blastula,Exp2,B28,Exp2_B28,Trp,P8,NP,Nonurban,blast_exp2_b28-0068,66,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0005,4,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0018,23,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0020,27,underdeveloped
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0028,36,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0030,39,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0040,51,underdeveloped
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0040,52,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0042,54,underdeveloped
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0045,59,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0046,60,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0058,76,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0058,77,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0063,84,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0063,85,underdeveloped
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0065,88,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0066,90,underdeveloped
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0070,96,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0072,98,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0076,103,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0079,108,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0081,110,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0083,113,underdeveloped
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0091,123,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0093,125,underdeveloped
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0104,137,packed
Blastula,Exp2,B29,Exp2_B29,Trp,P6,C,Nonurban,blast_exp2_b29-0106,139,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0002,1,underdeveloped
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0006,5,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0008,7,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0009,8,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0009,9,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0010,10,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0013,13,underdeveloped
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0015,15,underdeveloped
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0022,21,underdeveloped
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0023,22,underdeveloped
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0025,24,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0027,26,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0028,27,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0029,28,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0030,29,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0035,34,underdeveloped
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0035,35,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0036,36,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0037,37,packed
Blastula,Exp2,B30,Exp2_B30,Wh,P5,C,Urban,blast_exp2_b30-0040,40,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0004,3,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0006,5,underdeveloped
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0008,7,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0010,9,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0012,12,underdeveloped
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0014,15,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0018,18,underdeveloped
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0022,21,underdeveloped
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0025,25,underdeveloped
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0026,26,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0027,27,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0028,28,underdeveloped
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0029,29,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0030,30,packed
Blastula,Exp2,B31,Exp2_B31,Cab,P8,C,Urban,blast_exp2_b31-0031,32,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0002,2,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0004,6,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0009,12,underdeveloped
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0019,24,underdeveloped
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0030,35,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0035,42,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0036,43,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0040,47,underdeveloped
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0059,67,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0062,71,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0065,74,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0070,80,underdeveloped
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0072,82,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0084,96,packed
Blastula,Exp2,B32,Exp2_B32,Twp,P7,NP,Nonurban,blast_exp2_b32-0090,103,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0002,1,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0003,2,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0011,10,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0012,12,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0013,13,underdeveloped
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0014,14,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0019,19,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0020,20,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0021,21,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0022,22,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0024,24,underdeveloped
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0027,27,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0028,28,underdeveloped
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0032,33,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0034,35,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0034,36,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0035,38,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0040,44,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0041,45,underdeveloped
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0044,48,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0045,49,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0046,50,underdeveloped
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0051,57,underdeveloped
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0056,65,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0057,66,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0058,67,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0061,70,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0062,72,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0069,80,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0071,82,packed
Blastula,Exp3,B1,Exp3_B1,Cab,P9,C,Urban,blast_exp3_b1-0072,83,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0002,1,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0008,10,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0012,14,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0015,17,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0026,29,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0028,32,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0038,45,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0039,47,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0040,48,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0044,53,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0050,62,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0052,64,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0054,66,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0059,73,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0061,75,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0066,85,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0068,93,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0072,98,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0072,99,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0073,101,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0075,105,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0078,108,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0079,110,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0080,112,underdeveloped
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0083,116,packed
Blastula,Exp3,B2,Exp3_B2,Wh,P11,NP,Urban,blast_exp3_b2-0084,117,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0003,3,underdeveloped
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0011,12,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0025,27,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0046,56,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0053,63,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0071,84,underdeveloped
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0075,90,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0076,91,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0082,99,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0082,101,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0097,121,packed
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0102,129,underdeveloped
Blastula,Exp3,B3,Exp3_B3,Cab,P10,NP,Urban,blast_exp3_b3-0108,136,packed
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0004,3,underdeveloped
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0012,13,underdeveloped
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0015,17,packed
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0018,22,packed
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0033,44,packed
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0033,45,packed
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0034,49,underdeveloped
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0043,62,packed
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0048,68,packed
Blastula,Exp3,B4,Exp3_B4,Trp,P10,NP,Nonurban,blast_exp3_b4-0057,79,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0009,9,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0010,13,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0013,17,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0037,45,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0038,48,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0055,73,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0058,78,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0074,99,packed
