Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,abnormality_type
Pluteus,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,14,plut_exp3_b20-0016,small_plut
Pluteus,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,22,plut_exp3_b20-0024,small_plut
Pluteus,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,26,plut_exp3_b20-0028,skeletal_abn
Pluteus,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,31,plut_exp3_b20-0034,abnormal_arms
Pluteus,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,45,plut_exp3_b20-0051,small_plut
Pluteus,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,2,plut_exp3_b23-0003,small_plut
Pluteus,Exp3,B24,Exp3_B24,Trp,P9,NP,Nonurban,25,plut_exp3_b24-0025,degraded_stomach
Pluteus,Exp3,B24,Exp3_B24,Trp,P9,NP,Nonurban,27,plut_exp3_b24-0027,small_plut
Pluteus,Exp3,B31,Exp3_B31,Cab,P12,C,Urban,2,plut_exp3_b31-0003,degraded_stomach
Pluteus,Exp3,B31,Exp3_B31,Cab,P12,C,Urban,4,plut_exp3_b31-0005,bell_shape
Pluteus,Exp3,B30,Exp3_B30,Wh,P9,C,Urban,3,plut_exp3_b30-0004,bell_shape
Pluteus,Exp3,B30,Exp3_B30,Wh,P9,C,Urban,4,plut_exp3_b30-0005,skeletal_abn
Pluteus,Exp3,B30,Exp3_B30,Wh,P9,C,Urban,19,plut_exp3_b30-0020,bell_shape
Pluteus,Exp3,B27,Exp3_B27,Cab,P11,NP,Urban,13,plut_exp3_b27-0015,small_plut
Pluteus,Exp3,B27,Exp3_B27,Cab,P11,NP,Urban,26,plut_exp3_b27-0027,degraded_stomach
Pluteus,Exp3,B25,Exp3_B25,Cab,P9,NP,Urban,9,plut_exp3_b25-0010,bell_shape
Pluteus,Exp3,B25,Exp3_B25,Cab,P9,NP,Urban,18,plut_exp3_b25-0019,degraded_stomach
Pluteus,Exp3,B25,Exp3_B25,Cab,P9,NP,Urban,47,plut_exp3_b25-0046,small_plut
Pluteus,Exp3,B26,Exp3_B26,Twp,P10,C,Nonurban,47,plut_exp3_b26-0041,small_plut
Pluteus,Exp4,B1,Exp4_B1,Cab,P13,C,Urban,24,plut_exp4_b1-0022,small_plut
Pluteus,Exp4,B1,Exp4_B1,Cab,P13,C,Urban,49,plut_exp4_b1-0048,degraded_stomach
Pluteus,Exp4,B5,Exp4_B5,Wh,P13,C,Urban,12,plut_exp4_b5-0014,skeletal_abn
Pluteus,Exp4,B5,Exp4_B5,Wh,P13,C,Urban,17,plut_exp4_b5-0019,larval_arrest
Pluteus,Exp4,B6,Exp4_B6,Cab,P16,C,Urban,13,plut_exp4_b6-0014,small_plut
Pluteus,Exp4,B6,Exp4_B6,Cab,P16,C,Urban,72,plut_exp4_b6-0066,abnormal_arms
Pluteus,Exp4,B6,Exp4_B6,Cab,P16,C,Urban,76,plut_exp4_b6-0069,skeletal_abn
Pluteus,Exp4,B6,Exp4_B6,Cab,P16,C,Urban,80,plut_exp4_b6-0073,skeletal_abn
Pluteus,Exp4,B7,Exp4_B7,Trp,P13,NP,Nonurban,11,plut_exp4_b7-0012,skeletal_abn
Pluteus,Exp4,B9,Exp4_B9,Cab,P15,NP,Urban,7,plut_exp4_b9-0008,bell_shape
Pluteus,Exp4,B9,Exp4_B9,Cab,P15,NP,Urban,45,plut_exp4_b9-0042,bell_shape
Pluteus,Exp4,B9,Exp4_B9,Cab,P15,NP,Urban,70,plut_exp4_b9-0066,abnormal_arms
Pluteus,Exp4,B17,Exp4_B17,Cab,P16,NP,Urban,34,plut_exp4_b17-0029,degraded_stomach
Pluteus,Exp4,B17,Exp4_B17,Cab,P16,NP,Urban,44,plut_exp4_b17-0034,bell_shape
Pluteus,Exp4,B17,Exp4_B17,Cab,P16,NP,Urban,55,plut_exp4_b17-0043,abnormal_arms
Pluteus,Exp4,B10,Exp4_B10,Wh,P13,NP,Urban,12,plut_exp4_b10-0012,small_plut
Pluteus,Exp4,B10,Exp4_B10,Wh,P13,NP,Urban,37,plut_exp4_b10-0036,degraded_stomach
Pluteus,Exp4,B14,Exp4_B14,Trp,P13,C,Nonurban,26,plut_exp4_b14-0026,abnormal_arms
